spectral_centroids,spectral_rolloff,bandwidth,zero_crossing,chromagram,rms,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,genre,filename
1999.2336547713012,4035.685315762761,2038.8136869238924,0.0588088127779389,0.44200003147125244,0.23084664344787598,-121.2828598022461,196.50135803222656,-71.94256591796875,47.3244514465332,-2.9217116832733154,6.477069854736328,19.719392776489258,-20.85411834716797,18.977807998657227,-0.7034077644348145,-0.5059804320335388,8.045181274414062,-11.78336238861084,9.360013008117676,-2.801466941833496,-2.2499613761901855,8.340054512023926,-3.479801893234253,6.732352256774902,-1.8693686723709106,blues,./genres/blues/blues.00084.wav
1486.0307153234537,3097.4671684672276,1881.300091873763,0.03058234242072699,0.49071478843688965,0.13026466965675354,-239.7596435546875,171.73463439941406,-18.970197677612305,58.15330123901367,18.936813354492188,13.372586250305176,24.19521713256836,-9.083746910095215,15.198418617248535,1.5727399587631226,-9.699544906616211,6.076886177062988,-4.212716102600098,0.3441644012928009,-1.9493541717529297,-1.8266408443450928,5.155208110809326,-0.9175633788108826,4.66232442855835,-0.6274006366729736,blues,./genres/blues/blues.00090.wav
1895.909444394327,4661.363924738979,2268.4707958643403,0.03992690508990719,0.45089417695999146,0.11164522171020508,-218.21408081054688,165.91720581054688,-44.43373107910156,82.44033813476562,17.979846954345703,4.3640031814575195,31.682544708251953,-7.842227935791016,15.248936653137207,-3.063448905944824,-12.187371253967285,-0.8173307180404663,-17.85188865661621,1.0542913675308228,0.932640790939331,-6.659053325653076,-4.561878204345703,-9.264070510864258,7.908570289611816,1.3074533939361572,blues,./genres/blues/blues.00047.wav
2114.282484431101,4132.143407410093,1931.3688050639316,0.06840450230810131,0.45610541105270386,0.1649831384420395,-156.86886596679688,187.56634521484375,-80.00861358642578,50.41746520996094,18.245458602905273,-0.3270377814769745,17.1818904876709,-12.797518730163574,13.556687355041504,-0.8207986950874329,-2.808047294616699,10.52773666381836,-4.9209065437316895,8.627242088317871,-0.06455617398023605,-6.922832489013672,1.9706733226776123,-2.766279458999634,5.665133476257324,0.056217044591903687,blues,./genres/blues/blues.00053.wav
1353.7602649113207,2791.3975832910382,1599.1075196056129,0.03452541177252513,0.47401344776153564,0.09676935523748398,-275.5103454589844,160.03717041015625,-21.776941299438477,36.9891242980957,41.65387725830078,10.359375953674316,15.299738883972168,10.358604431152344,10.098633766174316,1.0411088466644287,1.544402003288269,9.765730857849121,2.1670711040496826,2.2332704067230225,-1.5703054666519165,-9.147903442382812,-5.969712257385254,-2.7408292293548584,0.547443687915802,-0.39821484684944153,blues,./genres/blues/blues.00052.wav
1797.072589464685,4522.888608432425,2300.95651958022,0.03138519310711524,0.5273677706718445,0.10092011094093323,-245.18870544433594,153.48963928222656,-32.01417922973633,77.90962982177734,18.598472595214844,13.410673141479492,32.11564254760742,-7.509958744049072,18.265853881835938,2.21132230758667,-6.947821617126465,2.0364620685577393,-12.800930976867676,1.8654791116714478,0.4844230115413666,-1.824245572090149,-3.0242903232574463,-10.827604293823242,5.210336208343506,0.7284022569656372,blues,./genres/blues/blues.00046.wav
907.9658463161022,1699.6408697070765,1301.5037706137784,0.018539582124903326,0.5699626207351685,0.09838973730802536,-293.3076171875,195.51397705078125,6.824975490570068,21.007518768310547,14.255078315734863,13.415790557861328,17.420372009277344,1.5540156364440918,11.40283203125,5.447390556335449,3.8317131996154785,8.244019508361816,-1.6747260093688965,3.9817914962768555,2.699463367462158,-2.255415916442871,0.8479597568511963,-3.13649582862854,-1.444101333618164,-1.0830495357513428,blues,./genres/blues/blues.00091.wav
1233.4131461034308,2418.5967182062063,1605.7547627925653,0.030517766942188707,0.40931904315948486,0.14861005544662476,-234.74072265625,179.14349365234375,-12.778337478637695,39.9217529296875,19.44832992553711,16.778352737426758,22.17502784729004,-4.796238899230957,9.862577438354492,-2.000950813293457,-9.892539978027344,-0.9493560194969177,-6.039651393890381,1.8730049133300781,2.6530096530914307,2.8651912212371826,-0.27945661544799805,-4.114133358001709,3.529939651489258,-4.479903697967529,blues,./genres/blues/blues.00085.wav
2076.669390065813,4106.97137606946,1936.4740738389619,0.06553013824439288,0.41109299659729004,0.24572722613811493,-110.14879608154297,199.4931640625,-88.70046997070312,46.61545944213867,-5.561254024505615,-5.4387006759643555,21.135480880737305,-18.097978591918945,12.305445671081543,-5.794074535369873,-3.0390751361846924,6.498244762420654,-12.497478485107422,10.331816673278809,-3.0463712215423584,-6.323744773864746,6.816493988037109,-6.354059219360352,-0.003968559671193361,-3.280163526535034,blues,./genres/blues/blues.00081.wav
1310.6944777231736,2534.539610825116,1707.4104632096255,0.029679796258700698,0.4521244466304779,0.18522660434246063,-194.77999877929688,195.11526489257812,-19.764942169189453,44.71713638305664,6.695262432098389,2.617854118347168,16.75404167175293,-11.477506637573242,19.908416748046875,6.048239707946777,-11.772099494934082,8.379091262817383,0.6096068024635315,0.9431737661361694,-1.7942155599594116,-2.12023663520813,6.066414833068848,-1.4060776233673096,1.5365698337554932,-0.25191012024879456,blues,./genres/blues/blues.00095.wav
2176.155808744592,5008.634704448231,2332.4965374950348,0.05144834112770688,0.47764527797698975,0.11013834178447723,-226.53790283203125,147.95252990722656,-61.650123596191406,82.41727447509766,23.45781707763672,15.64555835723877,38.904884338378906,-4.985040187835693,25.148357391357422,7.458826541900635,-2.9915387630462646,4.062695503234863,-17.554668426513672,3.587448835372925,4.225193023681641,-0.35707974433898926,-0.12780790030956268,-11.711698532104492,7.926560878753662,2.8813154697418213,blues,./genres/blues/blues.00042.wav
1714.0481858861829,3682.294310107309,1995.9531512081714,0.03937121610353828,0.5174177289009094,0.13562393188476562,-206.05380249023438,166.9347381591797,-41.126407623291016,53.184104919433594,21.215011596679688,8.680408477783203,22.269634246826172,-4.596807479858398,14.222310066223145,-0.3160463273525238,-0.7514054179191589,11.408868789672852,-5.637657642364502,3.7288501262664795,-2.134526491165161,-8.312134742736816,-0.9497578144073486,-5.856538772583008,1.8728240728378296,-1.1584125757217407,blues,./genres/blues/blues.00056.wav
1810.86955170672,3671.77751368547,1881.2545456895302,0.04665125163138051,0.5099068880081177,0.17271625995635986,-166.11753845214844,183.817626953125,-60.138004302978516,44.3995475769043,22.42696762084961,9.53821086883545,21.81899070739746,-11.97136402130127,13.130857467651367,6.006766319274902,-3.0535171031951904,8.329251289367676,-3.5330724716186523,4.187535285949707,-2.048466444015503,-6.790718078613281,2.3058934211730957,-3.3640856742858887,0.3649589717388153,-3.0105931758880615,blues,./genres/blues/blues.00057.wav
2063.512396088299,4838.492423143852,2338.04557508643,0.04641164261890951,0.49522608518600464,0.1261138617992401,-190.7881317138672,184.0699005126953,-60.917633056640625,69.18638610839844,-2.7990329265594482,10.319931030273438,34.0831413269043,-11.384531021118164,27.289134979248047,-0.6988882422447205,-3.7233972549438477,8.172759056091309,-19.27019500732422,2.1849913597106934,-1.6087943315505981,-2.686755657196045,1.4379667043685913,-13.097469329833984,0.8766266703605652,-2.6820945739746094,blues,./genres/blues/blues.00043.wav
1172.764917398255,2308.4243243365718,1590.2558776029402,0.026280709227571537,0.5209208130836487,0.1382998824119568,-252.09739685058594,163.06939697265625,2.218391180038452,38.84857940673828,22.239904403686523,13.146967887878418,16.860576629638672,0.5754249691963196,11.767333030700684,3.7044901847839355,-0.5484935641288757,4.566697597503662,-1.632738471031189,3.786339282989502,2.127180576324463,-0.20776091516017914,-1.6663661003112793,-4.278250694274902,1.6079721450805664,-3.0486698150634766,blues,./genres/blues/blues.00094.wav
1768.146398982095,3584.4955975384282,1863.8516283992135,0.048409139658255995,0.42773422598838806,0.23804834485054016,-130.92318725585938,195.6537322998047,-64.02181243896484,40.26346969604492,-0.5208728909492493,-3.523923873901367,19.03028678894043,-14.473580360412598,12.693227767944336,0.500349223613739,-1.9151499271392822,7.754430294036865,-9.477401733398438,7.286468029022217,1.631884217262268,-5.010928630828857,2.233466148376465,-5.333296298980713,0.41921085119247437,-4.594844341278076,blues,./genres/blues/blues.00080.wav
1049.2627035921018,1670.4553024398201,1487.7745757444695,0.024764129567865428,0.3578646183013916,0.05110393837094307,-358.5230712890625,176.62384033203125,9.690667152404785,33.77078628540039,6.46156644821167,-3.2915666103363037,11.017496109008789,-2.4753613471984863,4.34291410446167,-1.7901206016540527,-1.9884274005889893,1.2907044887542725,-8.91346549987793,-0.16642139852046967,-3.6413447856903076,-11.282403945922852,-8.386584281921387,-13.808040618896484,-8.80372428894043,-4.672806262969971,blues,./genres/blues/blues.00096.wav
2052.903232846818,4405.713343786253,2119.808030208837,0.05477284536929621,0.38016241788864136,0.24874599277973175,-112.54422760009766,197.5294952392578,-71.38079071044922,56.01457214355469,-8.798540115356445,-1.5290151834487915,18.14079475402832,-25.72528839111328,16.809316635131836,-2.989528179168701,-5.647959232330322,10.4995698928833,-9.158146858215332,3.3846471309661865,-3.314232587814331,0.9636317491531372,2.611117362976074,-8.22791576385498,5.961292266845703,-3.9582555294036865,blues,./genres/blues/blues.00082.wav
2295.7780194048987,4874.697514863689,2190.2901736509416,0.06544781395011601,0.34691378474235535,0.11550001800060272,-199.36924743652344,185.39210510253906,-72.82208251953125,69.03666687011719,-9.680643081665039,-18.934791564941406,20.709680557250977,-27.861677169799805,0.6188087463378906,-6.693966388702393,-7.928109169006348,3.058671474456787,-16.14550018310547,3.751336097717285,-7.23921012878418,-12.684285163879395,1.5717012882232666,-11.784281730651855,-4.3637213706970215,-5.775652885437012,blues,./genres/blues/blues.00069.wav
1993.9446408316483,3934.2727554923144,1956.6991133903682,0.058340357332753286,0.5025210380554199,0.15369674563407898,-169.7213134765625,174.17604064941406,-65.38833618164062,47.335018157958984,21.70682716369629,4.32435417175293,17.300745010375977,-7.957372665405273,14.842575073242188,-1.1483820676803589,-1.9230694770812988,12.322002410888672,-3.212963581085205,7.825032711029053,-0.327821284532547,-7.911311626434326,0.5992878079414368,-2.999972105026245,4.361965656280518,-0.8366000652313232,blues,./genres/blues/blues.00055.wav
2292.340601395467,5263.60248468315,2433.802647222437,0.0547054376329273,0.4982459545135498,0.12788058817386627,-185.81781005859375,174.1228790283203,-63.39556884765625,77.6460952758789,0.3751690983772278,8.4718017578125,32.74872589111328,-9.958357810974121,27.8754825592041,-3.945802688598633,-5.9302167892456055,8.293065071105957,-15.317809104919434,6.936065196990967,1.9487674236297607,0.38474252820014954,-1.3471935987472534,-12.448134422302246,9.570862770080566,-0.24980829656124115,blues,./genres/blues/blues.00041.wav
2177.36877629064,4956.758503570911,2316.9957388696066,0.05166982369006187,0.4887048602104187,0.13304315507411957,-192.3078155517578,178.18959045410156,-66.03277587890625,87.98819732666016,12.02423095703125,3.1198019981384277,32.82633590698242,-12.696264266967773,17.305461883544922,-3.847965955734253,-4.654058933258057,7.901900291442871,-17.193134307861328,1.7129563093185425,-1.4710686206817627,-1.9289922714233398,0.2589842975139618,-13.423095703125,4.963792324066162,0.3056464195251465,blues,./genres/blues/blues.00040.wav
1973.3893027867769,3961.8345893452724,1969.6502370847018,0.05354383428799304,0.5267727971076965,0.1980433166027069,-139.99009704589844,190.43304443359375,-75.41500854492188,56.12080764770508,20.537649154663086,10.1512451171875,22.003562927246094,-16.89400291442871,13.983154296875,0.4187101423740387,0.052952270954847336,12.849224090576172,-4.520699501037598,9.95217227935791,-1.6690562963485718,-6.222893238067627,3.9120962619781494,-5.713505744934082,2.122887372970581,-3.3773722648620605,blues,./genres/blues/blues.00054.wav
2467.5214272376083,5142.788391821346,2326.2252355245364,0.07110439928944315,0.3465806841850281,0.10149833559989929,-195.4534454345703,179.67471313476562,-71.36878967285156,77.50250244140625,-10.516661643981934,-16.06669044494629,13.37647533416748,-20.169715881347656,14.805398941040039,-7.244833946228027,3.125257968902588,8.93084716796875,-12.225823402404785,7.958522796630859,-10.435213088989258,-5.5390472412109375,2.835069417953491,-6.477662086486816,7.262190818786621,-5.058023452758789,blues,./genres/blues/blues.00068.wav
2234.3585244561536,4848.817702291183,2221.404824306404,0.06171565339810518,0.4855213165283203,0.2460005283355713,-101.60639190673828,182.50897216796875,-72.80233764648438,60.406009674072266,-0.11407111585140228,-0.17635248601436615,25.113054275512695,-17.326677322387695,19.792282104492188,3.9427173137664795,-2.051560401916504,10.757630348205566,-6.2650251388549805,9.286643981933594,-1.8972740173339844,-2.0962870121002197,7.548120498657227,-4.0417914390563965,8.13259220123291,1.5777407884597778,blues,./genres/blues/blues.00083.wav
1149.9211510020896,2378.8027592988688,1534.6665647439056,0.023079880244586234,0.4957333505153656,0.19615887105464935,-216.36550903320312,199.18408203125,-20.899938583374023,40.15190887451172,24.18552017211914,13.673365592956543,16.234952926635742,-3.2643837928771973,16.762624740600586,0.7381616234779358,-3.8100597858428955,8.272340774536133,-5.208729267120361,1.4984186887741089,3.593411684036255,-0.052370429039001465,-0.6828845739364624,-4.127669334411621,-1.7500691413879395,-10.45228099822998,blues,./genres/blues/blues.00097.wav
1294.3684927220056,2699.1611985208815,1959.4184380779395,0.02243809062016628,0.3843076527118683,0.13191254436969757,-280.6051330566406,152.70237731933594,13.77057933807373,57.96717834472656,-0.2621433138847351,10.919473648071289,23.789867401123047,-16.7903995513916,10.044746398925781,-3.232614755630493,-15.098284721374512,-0.49761277437210083,-20.491872787475586,-11.96260929107666,-6.575161457061768,-11.244291305541992,-1.534287452697754,-9.35602855682373,-10.504216194152832,-9.038148880004883,blues,./genres/blues/blues.00033.wav
1308.272494280256,2576.8982358432427,1458.3153529141857,0.03678668642449729,0.3786475658416748,0.09461134672164917,-281.5127258300781,179.83883666992188,-28.835880279541016,37.862606048583984,44.12796401977539,-4.769623279571533,6.142231464385986,1.9501290321350098,-0.77696692943573,0.7232795357704163,-10.033278465270996,-6.757114410400391,-3.374469041824341,-4.239114761352539,-1.6085883378982544,0.20765236020088196,0.27679017186164856,-1.0543770790100098,1.3174747228622437,-3.320164442062378,blues,./genres/blues/blues.00027.wav
1118.3293335574917,2111.3613757069315,1522.4586404695212,0.026444602547370456,0.39204806089401245,0.0753687173128128,-320.482177734375,130.31573486328125,12.387738227844238,30.541221618652344,39.88046646118164,9.691904067993164,6.761457443237305,7.593911647796631,2.4504380226135254,1.5186203718185425,-0.9661023020744324,2.2127864360809326,3.357023000717163,-2.6904027462005615,-1.2621954679489136,2.409499168395996,1.4370514154434204,3.2944865226745605,2.486591339111328,-3.7140612602233887,blues,./genres/blues/blues.00026.wav
1202.7055884027038,2256.3316256706785,1782.4267612916374,0.02071211269818252,0.4284070134162903,0.10015327483415604,-325.11163330078125,146.785888671875,10.335368156433105,40.18016052246094,5.138150215148926,14.723569869995117,24.425552368164062,-9.199895858764648,8.9838285446167,2.9032413959503174,-6.303394317626953,3.2718517780303955,-10.587026596069336,-5.526641845703125,-3.8781723976135254,-7.37066650390625,2.3154611587524414,-5.682115077972412,-10.45895004272461,-6.958095550537109,blues,./genres/blues/blues.00032.wav
1039.2639134532005,2035.7203791147042,1402.2781443449078,0.02409288446200696,0.36978819966316223,0.08502262085676193,-324.4984436035156,166.39071655273438,-7.745004653930664,39.388126373291016,50.158714294433594,5.229620456695557,9.019689559936523,7.502889633178711,-1.0461337566375732,0.10522909462451935,-3.307447910308838,-1.149277925491333,2.0347189903259277,0.1880159229040146,-1.3492785692214966,-0.6316249370574951,2.589695692062378,2.8747968673706055,-1.606548547744751,-7.825368881225586,blues,./genres/blues/blues.00024.wav
1251.27561424683,2548.253913047419,1888.3798174670317,0.020794625809648106,0.3839119076728821,0.16784796118736267,-253.49473571777344,165.94358825683594,5.913941860198975,51.211814880371094,1.6049031019210815,10.323269844055176,18.657991409301758,-18.498706817626953,13.883857727050781,-1.406775951385498,-15.696036338806152,4.739898204803467,-12.09993839263916,-7.223412990570068,-6.194430351257324,-12.770519256591797,0.08749387413263321,-6.420617580413818,-10.060637474060059,-9.711101531982422,blues,./genres/blues/blues.00030.wav
1447.7223428893635,3142.124000779437,1997.012441497509,0.029086910286156224,0.3457033038139343,0.07842455804347992,-296.8099365234375,138.60687255859375,-0.8979779481887817,44.2027473449707,17.02389144897461,8.6978120803833,18.16795539855957,-2.4294636249542236,6.6784868240356445,-8.532196044921875,-9.056783676147461,10.542251586914062,-2.1039135456085205,-0.25197646021842957,1.0804400444030762,-0.2961134612560272,7.750277042388916,-0.03926609084010124,1.0788953304290771,2.2454371452331543,blues,./genres/blues/blues.00018.wav
1139.3045893671003,2047.3279913174304,1443.168825760437,0.029824052590873937,0.32205894589424133,0.09514454752206802,-289.1507873535156,171.72325134277344,-4.700000286102295,30.060462951660156,27.500450134277344,2.9410979747772217,6.638947486877441,-0.3609467148780823,-0.32948270440101624,-11.751004219055176,-7.491793155670166,9.13670539855957,-0.19419819116592407,-1.197070837020874,2.3350775241851807,0.8847329616546631,3.9326398372650146,-2.060088872909546,-5.200685024261475,-4.516382694244385,blues,./genres/blues/blues.00019.wav
1228.0163058811554,2433.1437042307134,1867.4838733146146,0.022652775763727765,0.3567963242530823,0.150096595287323,-269.068359375,161.9862060546875,-1.5410972833633423,50.5787353515625,3.449045419692993,12.462690353393555,20.732664108276367,-18.091777801513672,9.560359954833984,-5.834733009338379,-17.57529640197754,-2.5133421421051025,-20.63133430480957,-12.745943069458008,-7.395133018493652,-7.589842319488525,1.5959727764129639,-4.595725059509277,-2.8021769523620605,-7.646833419799805,blues,./genres/blues/blues.00031.wav
1049.7367938867574,2042.664962025087,1426.4186153296744,0.026244833961716937,0.39828458428382874,0.08765579760074615,-289.9289245605469,151.63232421875,6.362311363220215,33.93152618408203,49.35358428955078,8.632641792297363,3.012045383453369,6.695555686950684,0.7243935465812683,1.3256886005401611,0.0470675453543663,-1.7960695028305054,-1.501503586769104,-2.9895055294036865,-3.6406424045562744,-0.03917795047163963,5.666316986083984,5.127812385559082,-0.44321078062057495,-2.911099910736084,blues,./genres/blues/blues.00025.wav
1736.030041791001,3637.47926787268,1936.600323008503,0.041015058548433875,0.3326599597930908,0.08024720102548599,-271.0679016113281,167.4354705810547,-29.042787551879883,38.678810119628906,6.394558429718018,-13.865951538085938,11.036712646484375,-8.845256805419922,4.604592323303223,-2.079066753387451,-11.023204803466797,5.133238315582275,-5.489926815032959,0.15519262850284576,5.10319709777832,-6.2548136711120605,-1.5820258855819702,-1.699777603149414,-0.8604518175125122,-0.5966668725013733,blues,./genres/blues/blues.00009.wav
979.3356753874782,1655.4003792959686,1430.7412960665565,0.02436119368716164,0.435781329870224,0.09939563274383545,-311.4682312011719,165.9530487060547,10.295526504516602,36.96196365356445,28.135631561279297,13.146986961364746,16.637840270996094,3.518216371536255,3.863825798034668,-10.213449478149414,-6.989728927612305,14.195782661437988,3.4714300632476807,-2.601029396057129,1.2865272760391235,2.413931131362915,4.581850528717041,-2.022016763687134,-2.398709297180176,-2.3475916385650635,blues,./genres/blues/blues.00021.wav
1394.1043598926128,2990.5672219402554,1991.4867845233318,0.023923704260924206,0.38986653089523315,0.1711592674255371,-225.27110290527344,177.02879333496094,-7.171459674835205,46.98550033569336,-9.824966430664062,8.151909828186035,21.93710708618164,-21.28327178955078,13.630451202392578,-0.2514026165008545,-12.640325546264648,2.703253984451294,-14.83973503112793,-4.701446056365967,-5.972991466522217,-11.570425033569336,-3.190683126449585,-11.576680183410645,-5.83939266204834,-3.6494109630584717,blues,./genres/blues/blues.00035.wav
1417.803884754684,3056.1410713638343,2057.7339614272805,0.024290576058584687,0.36408957839012146,0.13390186429023743,-264.6788330078125,154.61215209960938,-4.099953651428223,47.85988235473633,-3.6574511528015137,11.377525329589844,26.327043533325195,-14.587843894958496,13.102027893066406,-4.233457088470459,-16.76219367980957,5.239091396331787,-14.052529335021973,-11.028731346130371,-6.161265850067139,-10.477312088012695,0.017571421340107918,-1.6305577754974365,-3.156679391860962,-8.95723819732666,blues,./genres/blues/blues.00034.wav
1345.8311033179898,2767.174811484919,1890.201439414732,0.027136239909609436,0.37959298491477966,0.07348187267780304,-285.60028076171875,163.02102661132812,-5.021087646484375,40.9481315612793,12.959263801574707,5.888127326965332,13.972105979919434,-6.697395324707031,8.111552238464355,-8.033370971679688,-8.192022323608398,11.79257583618164,-2.303516387939453,0.2974473237991333,-0.665902316570282,-1.6698507070541382,5.450345039367676,-7.622311115264893,-6.181236743927002,-2.753603458404541,blues,./genres/blues/blues.00020.wav
1648.489296276535,3609.1596917597158,1999.0297179458391,0.03338854347931168,0.5028694868087769,0.14079417288303375,-196.66087341308594,191.5610809326172,-47.3314323425293,53.910255432128906,7.369950294494629,4.362597942352295,18.347801208496094,-18.60505485534668,16.884870529174805,2.083484411239624,-1.1386622190475464,17.435333251953125,-4.130646228790283,4.706145286560059,-2.784449338912964,-6.397337913513184,6.908312797546387,-4.776716709136963,-1.2589507102966309,-3.081064462661743,blues,./genres/blues/blues.00008.wav
1151.6497274986273,2181.6482154509863,1805.768694858525,0.01924254851846481,0.32846707105636597,0.1953681856393814,-244.52169799804688,160.66946411132812,3.5268890857696533,44.515342712402344,-0.5986526608467102,9.842453002929688,20.477235794067383,-17.80164909362793,6.761389255523682,-5.545044422149658,-20.05143928527832,-5.88423490524292,-18.882495880126953,-12.614367485046387,-9.304964065551758,-11.247529029846191,-3.064849615097046,-8.683979034423828,-9.203713417053223,-10.442255020141602,blues,./genres/blues/blues.00036.wav
1083.2309278610612,1983.7442561811195,1451.2641352506755,0.029757022488882443,0.397359162569046,0.11139936000108719,-280.79205322265625,164.8875274658203,3.7392401695251465,32.92520523071289,28.786495208740234,5.922102928161621,10.816549301147461,4.669826030731201,3.3777196407318115,-9.486770629882812,-5.6883978843688965,14.879695892333984,4.596255779266357,-3.207273006439209,2.233591318130493,3.3656113147735596,4.331830978393555,0.1788116693496704,-0.991980254650116,-2.8647804260253906,blues,./genres/blues/blues.00022.wav
1142.609508750759,2296.899980514066,1461.1306570118866,0.02662832167198376,0.3687099814414978,0.10020848363637924,-281.9100341796875,180.37051391601562,-17.830198287963867,36.468788146972656,39.47386169433594,0.8970927596092224,9.893427848815918,2.4701781272888184,-2.02130389213562,-3.8526320457458496,-7.346261978149414,-1.334656834602356,-3.353116512298584,-7.398880958557129,-10.726150512695312,-5.428232192993164,5.203138828277588,2.0469822883605957,0.2246009260416031,-1.26488196849823,blues,./genres/blues/blues.00023.wav
